þû×?þû00000000	00000000	00 | 1500
00003700001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001892	00000792	00 | 1100
00003900001892	00000792	00 | 1100
00003900001892	00000792	00 | 1100
00003900001892	00000792	00 | 1100
00003900001894	00000794	00 | 1100
00003900001894	00000794	00 | 1100
00003900001894	00000794	00 | 1100
00003900002012	00000912	00 | 1100
00004500002012	00000912	00 | 1100
00004500002012	00000912	00 | 1100
00004500002012	00000912	00 | 1100
00004500001937	00000837	00 | 1100
00004100001937	00000837	00 | 1100
00004100001937	00000837	00 | 1100
00004100001888	00000788	00 | 1100
00003900001888	00000788	00 | 1100
00003900001888	00000788	00 | 1100
00003900001888	00000788	00 | 1100
00003900001887	00000787	00 | 1100
00003900001887	00000787	00 | 1100
00003900001887	00000787	00 | 1100
00003900001887	00000787	00 | 1100
00003900001887	00000787	00 | 1100
00003900001887	00000787	00 | 1100
00003900001885	00000785	00 | 1100
00003900001885	00000785	00 | 1100
00003900001885	00000785	00 | 1100
00003900001885	00000785	00 | 1100
00003900001885	00000785	00 | 1100
00003900001885	00000785	00 | 1100
00003900001885	00000785	00 | 1100
00003900001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001884	00000784	00 | 1100
00003900001976	00000876	00 | 1100
00004300001976	00000876	00 | 1100
00004300001976	00000876	00 | 1100
00004300001976	00000876	00 | 1100
00004300001898	00000798	00 | 1100
00003900001898	00000798	00 | 1100
00003900001898	00000798	00 | 1100
00003900001881	00000781	00 | 1100
00003900001881	00000781	00 | 1100
00003900001881	00000781	00 | 1100
00003900001881	00000781	00 | 1100
00003900001880	00000780	00 | 1100
00003900001880	00000780	00 | 1100
00003900001880	00000780	00 | 1100
00003900001880	00000780	00 | 1100
00003900001879	00000779	00 | 1100
00003800001879	00000779	00 | 1100
00003800001879	00000779	00 | 1100
00003800001879	00000779	00 | 1100
00003800001879	00000779	00 | 1100
00003800001879	00000779	00 | 1100
00003800001879	00000779	00 | 1100
00003800001878	00000778	00 | 1100
00003800001878	00000778	00 | 1100
00003800001878	00000778	00 | 1100
00003800001878	00000778	00 | 1100
00003800001878	00000778	00 | 1100
00003800001878	00000778	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800002034	00000934	00 | 1100
00004600002034	00000934	00 | 1100
00004600002034	00000934	00 | 1100
00004600001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001877	00000777	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001876	00000776	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001875	00000775	00 | 1100
00003800001874	00000774	00 | 1100
00003800001874	00000774	00 | 1100
00003800001874	00000774	00 | 1100
00003800001874	00000774	00 | 1100
00003800001874	00000774	00 | 1100
00003800001874	00000774	00 | 1100
00003800001874	00000774	00 | 1100
00003800001873	00000773	00 | 1100
00003800001873	00000773	00 | 1100
00003800001873	00000773	00 | 1100
00003800001873	00000773	00 | 1100
00003800001873	00000773	00 | 1100
00003800001873	00000773	00 | 1100
00003800001873	00000773	00 | 1100
00003800001872	00000772	00 | 1100
00003800001872	00000772	00 | 1100
00003800001872	00000772	00 | 1100
00003800001872	00000772	00 | 1100
00003800001872	00000772	00 | 1100
00003800001872	00000772	00 | 1100
00003800001977	00000877	00 | 1100
00003800001977	00000877	00 | 1100
00004300001977	00000877	00 | 1100
00004300001977	00000877	00 | 1100
00004300001899	00000799	00 | 1100
00003900001899	00000799	00 | 1100
00003900001899	00000799	00 | 1100
00003900001899	00000799	00 | 1100
00003900001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001870	00000770	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001869	00000769	00 | 1100
00003800001868	00000768	00 | 1100
00003800001868	00000768	00 | 1100
00003800001868	00000768	00 | 1100
00003800001868	00000768	00 | 1100
00003800001868	00000768	00 | 1100
00003800001868	00000768	00 | 1100
00003800002019	00000919	00 | 1100
00004500002019	00000919	00 | 1100
00004500002019	00000919	00 | 1100
00004500002019	00000919	00 | 1100
00004500001941	00000841	00 | 1100
00004200001941	00000841	00 | 1100
00004200001941	00000841	00 | 1100
00004200001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001865	00000765	00 | 1100
00003800001865	00000765	00 | 1100
00003800001865	00000765	00 | 1100
00003800001865	00000765	00 | 1100
00003800001865	00000765	00 | 1100
00003800001865	00000765	00 | 1100
00003800001865	00000765	00 | 1100
00003800001863	00000763	00 | 1100
00003800001863	00000763	00 | 1100
00003800001863	00000763	00 | 1100
00003800001864	00000764	00 | 1100
00003800001864	00000764	00 | 1100
00003800001864	00000764	00 | 1100
00003800001864	00000764	00 | 1100
00003800002016	00000916	00 | 1100
00004500002016	00000916	00 | 1100
00004500002016	00000916	00 | 1100
00004500001863	00000763	00 | 1100
00003800001863	00000763	00 | 1100
00003800001863	00000763	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001862	00000762	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001861	00000761	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800002016	00000916	00 | 1100
00004500002016	00000916	00 | 1100
00004500002016	00000916	00 | 1100
00004500001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001859	00000759	00 | 1100
00003700001859	00000759	00 | 1100
00003700001859	00000759	00 | 1100
00003700001859	00000759	00 | 1100
00003700001859	00000759	00 | 1100
00003700001859	00000759	00 | 1100
00003700001859	00000759	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001858	00000758	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001857	00000757	00 | 1100
00003700001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001866	00000766	00 | 1100
00003800001888	00000788	00 | 1100
00003900001888	00000788	00 | 1100
00003900001888	00000788	00 | 1100
00003900001856	00000756	00 | 1100
00003700001856	00000756	00 | 1100
00003700001856	00000756	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001855	00000755	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001853	00000753	00 | 1100
00003700001853	00000753	00 | 1100
00003700001853	00000753	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001854	00000754	00 | 1100
00003700001941	00000841	00 | 1100
00004200001941	00000841	00 | 1100
00004200001941	00000841	00 | 1100
00004200001941	00000841	00 | 1100
00004200001871	00000771	00 | 1100
00003800001871	00000771	00 | 1100
00003800001853	00000753	00 | 1100
00003800001853	00000753	00 | 1100
00003700001853	00000753	00 | 1100
00003700001853	00000753	00 | 1100
00003700001853	00000753	00 | 1100
00003700001852	00000752	00 | 1100
00003700001852	00000752	00 | 1100
00003700001852	00000752	00 | 1100
00003700001852	00000752	00 | 1100
00003700001852	00000752	00 | 1100
00003700001852	00000752	00 | 1100
00003700001852	00000752	00 | 1100
00003700001851	00000751	00 | 1100
00003700001851	00000751	00 | 1100
00003700001851	00000751	00 | 1100
00003700001851	00000751	00 | 1100
00003700001851	00000751	00 | 1100
00003700001851	00000751	00 | 1100
00003700001851	00000751	00 | 1100
00003700001850	00000750	00 | 1100
00003700001850	00000750	00 | 1100
00003700001850	00000750	00 | 1100
00003700001850	00000750	00 | 1100
00003700001850	00000750	00 | 1100
00003700001850	00000750	00 | 1100
00003700001850	00000750	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700002005	00000905	00 | 1100
00004500002005	00000905	00 | 1100
00004500002005	00000905	00 | 1100
00004500001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001849	00000749	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001848	00000748	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001847	00000747	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001846	00000746	00 | 1100
00003700001954	00000854	00 | 1100
00004200001954	00000854	00 | 1100
00004200001954	00000854	00 | 1100
00004200001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001845	00000745	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001844	00000744	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001843	00000743	00 | 1100
00003700001842	00000742	00 | 1100
00003700001842	00000742	00 | 1100
00003700001842	00000742	00 | 1100
00003700001936	00000836	00 | 1100
00004100001936	00000836	00 | 1100
00004100001936	00000836	00 | 1100
00004100001842	00000742	00 | 1100
00003700001842	00000742	00 | 1100
00003700001842	00000742	00 | 1100
00003700001842	00000742	00 | 1100
00003700001840	00000740	00 | 1100
00003700001840	00000740	00 | 1100
00003700001840	00000740	00 | 1100
00003700001840	00000740	00 | 1100
00003700001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001839	00000739	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001837	00000737	00 | 1100
00003600001837	00000737	00 | 1100
00003600001837	00000737	00 | 1100
00003600001988	00000888	00 | 1100
00004400001988	00000888	00 | 1100
00004400001988	00000888	00 | 1100
00004400001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001838	00000738	00 | 1100
00003600001836	00000736	00 | 1100
00003600001836	00000736	00 | 1100
00003600001836	00000736	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001835	00000735	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001949	00000849	00 | 1100
00004200001949	00000849	00 | 1100
00004200001949	00000849	00 | 1100
00004200001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001834	00000734	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001833	00000733	00 | 1100
00003600001935	00000835	00 | 1100
00004100001935	00000835	00 | 1100
00004100001935	00000835	00 | 1100
00004100001935	00000835	00 | 1100
00004100001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001860	00000760	00 | 1100
00003800001831	00000731	00 | 1100
00003600001831	00000731	00 | 1100
00003600001831	00000731	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001832	00000732	00 | 1100
00003600001831	0000073
